id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
629125164257014197,Guest suite in Vancouver · 2 bedrooms · 2 beds · 1 bath,81180782,Shannon,,Kitsilano,49.26521,-123.18435,Entire home/apt,250,30,2,2022-11-09,0.14,1,364,1,
629175188531648151,Condo in Vancouver · ★4.88 · 1 bedroom · 2 beds · 1 bath,344795928,Aida,,Mount Pleasant,49.26611,-123.0982,Entire home/apt,275,3,24,2023-08-19,1.57,1,263,13,22-227766
629259683606195319,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,5654473,Maryam,,West End,49.28751,-123.12616,Entire home/apt,140,30,4,2023-03-30,0.31,3,279,3,22-306685
629646595967645548,Home in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,277717985,Shirley,,Hastings-Sunrise,49.2767,-123.02491,Private room,82,2,43,2023-08-23,2.77,2,27,30,22-230668
629662650536916476,Condo in Vancouver · ★4.43 · 2 bedrooms · 6 beds · 1 bath,459749966,Omar,,Downtown,49.27734,-123.1287,Entire home/apt,310,2,42,2023-08-06,3.22,2,306,40,22-908369
629691247867092667,Home in Vancouver · ★4.44 · 1 bedroom · 1 bed · 1 shared bath,414175819,Fei,,Victoria-Fraserview,49.22083620923656,-123.06711109031694,Private room,58,1,50,2023-08-18,3.39,5,76,43,22-101196
629739194988143658,Condo in Vancouver · ★4.64 · 1 bedroom · 2 beds · 1 bath,346562402,Zodiac,,Downtown,49.27568,-123.11413,Entire home/apt,145,30,11,2023-08-05,0.74,19,100,7,21-158999
629885203669929457,Condo in Vancouver · ★4.81 · 2 bedrooms · 2 beds · 2 baths,459805418,Kasia,,Riley Park,49.24005,-123.1034,Entire home/apt,499,3,16,2023-08-27,1.19,1,262,14,23-158172
629924318303838289,Home in Vancouver · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,130848993,Milind,,Kitsilano,49.26563,-123.17447,Entire home/apt,370,5,3,2022-08-28,0.22,1,31,0,22-230839
630450878058080908,Home in Vancouver · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,17944898,Kelly,,Shaughnessy,49.246101,-123.134766,Entire home/apt,718,3,6,2023-08-24,0.45,1,0,4,23-158131
630498547340085561,Villa in Vancouver · ★New · 1 bedroom · 1 bed · 1 shared bath,213150368,Jenny,,Riley Park,49.23699,-123.10926,Private room,153,1,0,,,7,331,0,23-158046
630498959330341944,Home in Vancouver · ★New · 1 bedroom · 1 bed · 1 private bath,213150368,Jenny,,Riley Park,49.23542425239884,-123.10921648770065,Private room,103,1,1,2023-09-02,1,7,330,1,23-158046
630505224447950409,Home in Vancouver · ★4.76 · 3 bedrooms · 3 beds · 2 baths,459947979,Alex,,Kensington-Cedar Cottage,49.24876,-123.08629,Entire home/apt,656,1,17,2022-10-23,1.12,1,0,7,22-209086
630554163349053159,Rental unit in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,238308886,Terry,,West End,49.29167,-123.13313,Entire home/apt,125,30,4,2023-08-18,0.92,39,215,4,
630591062999337759,Home in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 private bath,284135265,Yani,,Shaughnessy,49.24799,-123.13493,Private room,150,1,41,2023-08-21,2.63,3,40,32,22-231323
630752775597613567,Condo in Vancouver · ★4.93 · 1 bedroom · 5 beds · 1 bath,457968969,Deena,,Downtown,49.27822,-123.10869,Entire home/apt,253,1,97,2023-09-04,6.27,1,155,70,23-158107
631141582243461534,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,227662329,Jordan,,West End,49.27863,-123.13565,Entire home/apt,1022,1,39,2023-09-04,2.85,123,329,32,23-247385
631172552697440368,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,460089495,Peter,,Downtown,49.27713,-123.128639,Entire home/apt,120,30,3,2023-05-15,0.22,3,325,2,
631438486789552656,Rental unit in Vancouver · ★4.97 · 1 bedroom · 2 beds · 1 bath,348977130,Steven,,Downtown,49.2784951,-123.1296296,Entire home/apt,300,2,58,2023-09-03,4.24,1,154,51,22-245159
632036717852134362,Guesthouse in Vancouver · ★4.71 · 3 bedrooms · 3 beds · 2 baths,237428056,Simon,,Renfrew-Collingwood,49.2416,-123.03441,Entire home/apt,277,2,51,2023-08-27,3.28,1,139,33,23-157588
632084028937257235,Condo in Vancouver · ★4.40 · 2 bedrooms · 3 beds · 2 baths,460059873,Allen,,Downtown,49.2781,-123.12379,Entire home/apt,200,30,5,2023-06-11,0.37,3,47,3,
632120672358959414,Home in Vancouver · ★4.74 · 1 bedroom · 2 beds · 1 private bath,284135265,Yani,,Shaughnessy,49.24647,-123.13304,Private room,137,1,39,2023-08-11,2.51,3,36,19,22231323
632130922006568135,Condo in Vancouver · ★4.83 · 1 bedroom · 2 beds · 1 bath,459800169,Maria K,,Downtown,49.27449,-123.12221,Entire home/apt,150,30,42,2023-07-02,2.70,1,98,27,22-201866
632144343641256363,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,66327125,Liduo,,Oakridge,49.22254,-123.13731,Private room,60,30,4,2023-07-31,0.30,11,270,3,
632678265976583916,Condo in Vancouver · ★4.99 · 1 bedroom · 1 bed · 1 bath,247645994,Chandra,,Downtown,49.278908,-123.107994,Entire home/apt,200,1,126,2023-09-03,8.73,1,107,108,23-158190
632724875505723606,Condo in Vancouver · ★4.96 · 3 bedrooms · 4 beds · 2 baths,1161401,Chris,,Downtown,49.279449,-123.107384,Entire home/apt,571,2,67,2023-08-29,5.79,1,0,67,23-158193
632767601933866809,Villa in Vancouver · ★5.0 · 6 bedrooms · 8 beds · 7 baths,389024321,Cindy,,Kerrisdale,49.22101,-123.16093,Entire home/apt,680,2,13,2023-08-23,0.83,1,298,6,Exempt
632793531897217025,Aparthotel in Vancouver · ★4.73 · 1 bedroom · 2 beds · 1 bath,2693243,John,,Downtown,49.285305,-123.118256,Entire home/apt,239,1,33,2022-11-15,2.12,5,0,13,Exempt
632886285729431926,Home in Vancouver · ★4.60 · 2 bedrooms · 3 beds · 1 bath,166840956,Mihir,,Kensington-Cedar Cottage,49.238859593375686,-123.06527343335915,Entire home/apt,265,1,5,2023-08-27,5,1,263,5,23-263829
633407688487934038,Condo in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,459372166,Sabina,,Downtown,49.27956,-123.1125,Entire home/apt,231,1,52,2023-08-01,3.37,1,174,37,22-860961
633413834334929194,Condo in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,16828804,Mike,,Downtown,49.28077,-123.12564,Entire home/apt,269,2,41,2023-08-29,2.87,1,161,25,23-158101
633435043601003244,Townhouse in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,512973393,Jasmine,,Kitsilano,49.26163,-123.14609,Entire home/apt,310,2,38,2023-09-04,2.65,1,42,28,23-158284
633484289565831745,Condo in Vancouver · ★4.93 · 1 bedroom · 2 beds · 1 bath,351441790,Elia,,Downtown,49.27863892379379,-123.10598897703836,Entire home/apt,310,1,70,2023-09-02,4.70,1,112,55,23-158156
633486950958651716,Guest suite in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 1 bath,136598790,Vince,,Arbutus Ridge,49.25523,-123.161652,Entire home/apt,226,1,55,2023-09-02,3.71,1,196,36,23-158270
633966214914662400,Condo in Vancouver · ★4.98 · 1 bedroom · 2 beds · 1 bath,79695886,Shifa,,Downtown,49.274548,-123.127823,Entire home/apt,454,3,41,2023-08-27,2.81,1,323,31,23-157992
634033308853779812,Condo in Vancouver · ★4.70 · 2 bedrooms · 2 beds · 2 baths,227662329,Jordan,,Downtown,49.27988,-123.10772,Entire home/apt,287,2,57,2023-08-29,3.94,123,319,54,23-158438
634039127458505827,Home in Vancouver · ★4.80 · 2 bedrooms · 3 beds · 1 bath,96391675,Wendy,,Hastings-Sunrise,49.280959367648705,-123.0447329261999,Entire home/apt,239,31,5,2023-08-31,0.69,1,250,5,
634155444777314867,Condo in Vancouver · ★4.90 · 2 bedrooms · 4 beds · 2 baths,458631236,Trey,,Downtown,49.280106,-123.108513,Entire home/apt,475,1,30,2023-07-16,1.96,1,48,11,23-158106
634252953382412756,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,52896706,Sara,,Downtown,49.28948,-123.12637,Entire home/apt,199,30,2,2023-07-29,0.17,2,94,2,
634682909912162736,Home in Vancouver · ★4.67 · 2 bedrooms · 1 bed · 1 shared bath,284135265,Yani,,Shaughnessy,49.2464,-123.13333,Private room,112,1,6,2023-08-21,0.42,3,42,3,22231323
634799704188511630,Condo in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,460935430,Pam,,Downtown,49.27995,-123.1226,Entire home/apt,257,2,83,2023-08-21,6.48,1,32,80,23-158200
634854307981905605,Loft in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,460948494,M,,Downtown,49.2797,-123.12299,Entire home/apt,369,2,86,2023-08-27,5.60,1,322,65,23-158094
634977176911291611,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,130052993,Sahara,,Downtown,49.27678,-123.11745,Entire home/apt,209,60,2,2023-03-26,0.20,1,90,2,17-264834
635090976733727183,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,460815194,Atanas,,Downtown,49.27919,-123.12569,Entire home/apt,119,30,3,2023-05-23,0.25,2,58,3,
635425836809127737,Home in Vancouver · ★4.20 · 1 bedroom · 1 bed · 1 shared bath,7142634,Satvir,,Renfrew-Collingwood,49.24105,-123.04106,Private room,69,28,5,2023-05-01,0.37,3,4,4,Exempt
635567434949366572,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,349804247,El,,South Cambie,49.23965835571289,-123.11811828613281,Entire home/apt,158,30,2,2022-10-03,0.14,40,144,1,
635569683526669550,Home in Vancouver · ★4.54 · 2 bedrooms · 2 beds · 1 bath,72912476,Farah,,Kensington-Cedar Cottage,49.26116,-123.07255,Entire home/apt,283,2,46,2023-08-18,3.05,1,194,30,23-158072
635635417999100343,Loft in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,404239291,Mostafa,,Downtown,49.27861,-123.12057,Entire home/apt,240,2,74,2023-08-30,4.89,1,4,56,23-158178
636055622831288138,Home in Vancouver · ★4.80 · 2 bedrooms · 3 beds · 1 bath,2064300,Eunice,,Sunset,49.22184,-123.09283,Entire home/apt,165,2,55,2023-08-21,3.59,2,0,39,23-157661
636137654039768324,Condo in Vancouver · 2 bedrooms · 2 beds · 2 baths,225163010,Vivi,,Downtown,49.27524,-123.11124,Entire home/apt,694,30,0,,,7,178,0,22-157004
636199700415481295,Condo in Vancouver · ★New · 1 bedroom · 1 bed · 1 bath,9582918,Sandy,,Downtown,49.27413079999999,-123.1188715,Entire home/apt,210,30,0,,,2,303,0,
636337435310265721,Home in Vancouver · ★4.96 · 3 bedrooms · 3 beds · 2.5 baths,59633978,Roxanne And Daniel,,Riley Park,49.25025,-123.09367,Entire home/apt,1683,7,24,2023-07-16,1.70,1,111,20,23-158179
636357259042017372,Home in Vancouver · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,7142634,Satvir,,Renfrew-Collingwood,49.24125,-123.04077,Private room,61,28,4,2022-12-31,0.30,3,33,3,Exempt
636541707361749311,Home in Vancouver · ★4.38 · 1 bedroom · 1 bed · 1 private bath,7142634,Satvir,,Renfrew-Collingwood,49.24168,-123.03906,Private room,90,30,8,2023-08-01,0.60,3,64,6,
636542653780339189,Condo in Vancouver · ★4.97 · 2 bedrooms · 3 beds · 1 bath,65915062,Sean,,Downtown,49.27929,-123.12049,Entire home/apt,404,4,39,2023-08-17,3.10,1,42,37,23-158453
637770635296994623,Guest suite in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 1 bath,304779606,Janice,,Victoria-Fraserview,49.20817,-123.06793,Entire home/apt,171,1,60,2023-08-30,3.92,6,80,41,23-158158
637804622057886300,Guest suite in Vancouver · ★4.77 · 1 bedroom · 1 bed · 1 bath,115740184,Lisa,,Victoria-Fraserview,49.208618,-123.069122,Entire home/apt,100,1,30,2023-05-01,1.98,2,97,15,23-158158
637858785440901267,Guest suite in Vancouver · ★4.98 · 2 bedrooms · 2 beds · 1 bath,60446739,Angelo,,Hastings-Sunrise,49.28258,-123.05203,Entire home/apt,146,30,51,2023-08-14,3.56,3,55,40,23-261928
638231398518931821,Guest suite in Vancouver · 1 bedroom · 1 bed · 1 bath,4481111,Navdeep,,Riley Park,49.24362,-123.09228,Entire home/apt,102,30,2,2023-06-30,0.16,3,334,1,
638257517892456878,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,50784854,Spencer,,Kitsilano,49.266083,-123.146225,Entire home/apt,280,30,2,2022-10-08,0.15,1,119,1,
638309253284807578,Loft in Vancouver · ★4.85 · Studio · 1 bed · 1 bath,3636480,Matthew,,Downtown Eastside,49.28218,-123.1066,Entire home/apt,152,3,34,2023-09-04,6.42,1,111,34,23-181425
638563804431432725,Townhouse in Vancouver · 2 bedrooms · 2 beds · 2.5 baths,21852929,Inderveer,,Fairview,49.26778,-123.13862,Entire home/apt,600,30,0,,,1,365,0,
638683001952068231,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,58897540,Kevin,,Victoria-Fraserview,49.218624,-123.076698,Private room,121,30,2,2023-03-01,0.19,7,309,2,
639042332403169021,Guest suite in Vancouver · ★4.84 · 1 bedroom · 1 bed · 1 bath,5335111,Eric,,Hastings-Sunrise,49.26602172829369,-123.04181281239322,Entire home/apt,128,31,19,2023-08-10,1.29,17,125,6,Non applicable
639207363096142908,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,3859188,Sepi,,West End,49.28402,-123.12667,Entire home/apt,290,30,6,2023-08-16,0.43,3,21,5,
639391587977090965,Guest suite in Vancouver · ★4.73 · 2 bedrooms · 2 beds · 1 bath,448347241,Gary,,Victoria-Fraserview,49.2319752,-123.0568416,Entire home/apt,144,1,41,2023-08-19,2.72,2,343,27,22-157812
639708049502295911,Home in Vancouver · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,414175819,Fei,,Victoria-Fraserview,49.221070546157215,-123.06737300914494,Private room,65,1,34,2023-08-17,2.42,5,81,30,22-101196
639747648226058108,Place to stay in Vancouver · ★4.42 · 2 bedrooms · 3 beds · 1 bath,218300660,The Santa Monica,,Downtown Eastside,49.283146,-123.102837,Entire home/apt,300,1,43,2023-08-25,3.11,2,348,36,22-133920
639893927189178683,Serviced apartment in Vancouver · 3 bedrooms · 3 beds · 5 baths,2502595,Level Hotels And Furnished Suites,,Downtown,49.27728,-123.12187,Entire home/apt,1166,30,1,2023-08-04,0.88,41,0,1,
639927443825084449,Townhouse in Vancouver · ★4.95 · 3 bedrooms · 3 beds · 3 baths,190148024,Vici And Rafe,,Downtown Eastside,49.28047,-123.10941,Entire home/apt,366,2,19,2023-08-26,1.33,2,41,10,22-233577
640065149106989508,Loft in Vancouver · ★4.57 · 1 bedroom · 2 beds · 1 bath,168268330,Rachel,,Downtown,49.27831588142301,-123.12076038700826,Entire home/apt,364,2,79,2023-08-28,5.23,1,315,67,22-230748
640109057336635656,Condo in Vancouver · ★4.78 · 1 bedroom · 1 bed · 1 bath,5459685,Katya And Olena,,Renfrew-Collingwood,49.2377,-123.05747,Entire home/apt,169,2,9,2023-08-20,0.63,2,75,6,22157940
640154516395738718,Condo in Vancouver · ★4.67 · 2 bedrooms · 2 beds · 2 baths,209328629,Nasrin,,Downtown,49.2814,-123.11834,Entire home/apt,300,59,3,2023-05-31,0.36,1,0,3,22-247773
640175272296394289,Guest suite in Vancouver · 1 bedroom · 2 beds · 1 bath,186926761,Nancy & Zubin,,Kensington-Cedar Cottage,49.25424,-123.07215,Entire home/apt,90,30,2,2022-09-10,0.15,4,315,1,
640471776476857550,Condo in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,200028246,Samvel,,Downtown,49.277103,-123.128587,Entire home/apt,125,30,4,2023-08-31,0.32,1,333,3,
640593750402489550,Condo in Vancouver · ★4.65 · 2 bedrooms · 3 beds · 1.5 baths,459489866,Tina,,Strathcona,49.26941,-123.10017,Entire home/apt,246,1,34,2023-09-02,2.43,2,36,33,22-296457
640602354753419549,Rental unit in Vancouver · ★4.73 · 1 bedroom · 2 beds · 1 bath,357553034,Joel,,Riley Park,49.24833,-123.09171,Entire home/apt,201,2,37,2023-09-03,2.45,1,352,20,23-163228
640738520061925386,Home in Vancouver · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,25723489,Aaron,,Riley Park,49.24442,-123.09038,Entire home/apt,550,3,13,2023-08-07,1.15,1,344,13,23-158531
641252486705150500,Condo in Vancouver · ★4.80 · 2 bedrooms · 3 beds · 1 bath,4467715,Roozbeh,,Downtown,49.27751,-123.12784,Entire home/apt,394,1,30,2023-08-13,2.26,1,139,21,22-242648
641286360676071042,Rental unit in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,19711646,Lauren,,Riley Park,49.24514,-123.10224,Entire home/apt,275,5,26,2023-08-29,1.97,1,26,21,22-238621
641316977281490648,Condo in Vancouver · ★5.0 · Studio · 2 beds · 1 bath,124225622,Bartlomiej,,Mount Pleasant,49.26069,-123.09888,Entire home/apt,122,30,3,2023-07-31,0.41,1,92,3,22-245138
641392179594828515,Condo in Vancouver · ★4.92 · Studio · 4 beds · 1 bath,70653986,James,,Downtown Eastside,49.2796505,-123.1001372,Entire home/apt,208,3,13,2023-05-28,0.97,1,0,10,22-238612
641935676868138681,Condo in Vancouver · ★4.89 · 1 bedroom · 2 beds · 1 bath,459370539,Mateusz,,Downtown,49.28692,-123.12281,Entire home/apt,270,3,44,2023-07-31,3.00,1,80,32,22-860852
641982635205184775,Home in Vancouver · ★4.87 · 2 bedrooms · 2 beds · 1.5 baths,60571882,Perry,,Killarney,49.22255,-123.03928,Entire home/apt,197,3,69,2023-08-27,5.27,1,3,62,23-158335
642006705469754937,Home in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,7399447,Kara,,Kensington-Cedar Cottage,49.2407,-123.07155,Entire home/apt,300,4,5,2023-09-04,0.41,1,7,4,23-158328
642020784192497505,Condo in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,20697824,Kate,,Mount Pleasant,49.26946,-123.10095,Entire home/apt,191,3,27,2023-08-22,1.88,1,24,17,23-158244
642093491066075534,Condo in Vancouver · 2 bedrooms · 3 beds · 2 baths,462579224,Areez,,West End,49.2855514,-123.1238497,Entire home/apt,450,30,0,,,1,180,0,
642264341571696956,Guest suite in Vancouver · ★4.82 · Studio · 2 beds · 1 bath,402427553,Connie,,Riley Park,49.24516,-123.09705,Entire home/apt,182,1,83,2023-08-20,5.50,1,349,59,23-158205
642270777321779733,Condo in Vancouver · ★4.48 · 2 bedrooms · 3 beds · 2 baths,39942659,Aarun,,Downtown,49.28004,-123.10649,Entire home/apt,375,2,48,2023-08-28,3.19,1,76,38,22-232194
642830911504735152,Condo in Vancouver · ★4.97 · 2 bedrooms · 3 beds · 1 bath,152998739,Francesca,,Downtown Eastside,49.28125,-123.08335,Entire home/apt,282,7,29,2023-08-14,1.99,1,36,22,23-158245
642845654059828366,Boat in Vancouver · 1 bedroom · 1 bed · 1 bath,148140358,Maack,,Fairview,49.27182,-123.14016,Entire home/apt,2000,1,0,,,1,365,0,Exempt
642969025079878119,Home in Vancouver · ★4.65 · 2 bedrooms · 3 beds · 1 bath,462137412,Manish,,Sunset,49.21678,-123.0984,Entire home/apt,176,1,54,2023-09-03,4.16,1,98,53,22-274655
643049747557576463,Guest suite in Vancouver · ★4.80 · 2 bedrooms · 2 beds · 1 bath,462795097,Ramon-William,,Dunbar Southlands,49.2372901,-123.1911822,Entire home/apt,156,1,70,2023-08-17,5.83,1,140,70,23-158243
643072191171773935,Condo in Vancouver · ★4.62 · 1 bedroom · 2 beds · 1 bath,462799017,Ellena,,Downtown,49.28809643361038,-123.1233687967007,Entire home/apt,357,2,26,2023-09-03,1.73,1,165,15,Exempt
643428720356607196,Condo in Vancouver · ★4.96 · 2 bedrooms · 2 beds · 2 baths,452622932,Kimmia,,Downtown,49.28012971369756,-123.10848668217659,Entire home/apt,550,2,52,2023-08-23,3.50,1,6,37,23-158122
643454713255857011,Condo in Vancouver · ★4.48 · 2 bedrooms · 6 beds · 2 baths,451722744,Gavin And Daria,,Downtown,49.2793,-123.12079,Entire home/apt,540,1,29,2023-07-29,2.41,2,283,29,22-192999
643595234540931119,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,378731016,Karen,,Hastings-Sunrise,49.27129,-123.04974,Entire home/apt,129,2,10,2022-10-23,0.74,1,0,6,License number: 22-240323
643629595006449595,Rental unit in Vancouver · ★4.97 · 1 bedroom · 2 beds · 1 bath,13147835,Sandy,,Mount Pleasant,49.2703259,-123.1012376,Entire home/apt,270,5,59,2023-08-26,4.48,1,202,54,23-158303
643719201957974595,Condo in Vancouver · ★4.97 · 2 bedrooms · 2 beds · 2 baths,462972312,Jessica,,West End,49.28235,-123.12433,Entire home/apt,346,3,32,2023-08-09,2.84,1,65,32,23-163232
644125610949156087,Guest suite in Vancouver · ★4.96 · 2 bedrooms · 2 beds · 1 bath,12813839,Elizabeth,,Kerrisdale,49.2340869,-123.1748362,Entire home/apt,211,2,81,2023-09-05,5.81,1,113,65,23-165459
644261151333756415,Condo in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,268365397,Forough,,Downtown,49.27814,-123.10569,Entire home/apt,240,1,111,2023-09-03,7.48,1,19,94,23-158209
644390721714287946,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,56128112,Jake,,Mount Pleasant,49.2664,-123.09501,Entire home/apt,130,30,0,,,1,0,0,
644498839223761591,Guest suite in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,97289882,Dana,,Kensington-Cedar Cottage,49.25204,-123.07269,Entire home/apt,126,3,38,2023-09-03,2.63,1,52,34,23-158148
644537187492046591,Guest suite in Vancouver · ★4.87 · 2 bedrooms · 2 beds · 1 bath,461323452,Jen,,Marpole,49.2130759,-123.1188481,Entire home/apt,160,1,109,2023-08-28,7.23,1,139,91,23-158210
644786096095620180,Home in Vancouver · ★4.85 · 2 bedrooms · 2 beds · 1 bath,463222037,Scott,,Renfrew-Collingwood,49.25154,-123.0343,Entire home/apt,162,30,13,2023-06-07,0.87,1,257,5,22-238279
644832400238584702,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,125408114,Brooke,,Downtown,49.27716,-123.11052,Entire home/apt,135,30,3,2023-06-28,0.23,5,365,2,
644842174214405413,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 shared bath,463232905,Jamie,,Mount Pleasant,49.26135,-123.10423,Private room,62,30,0,,,1,278,0,
645001874244469436,Condo in Vancouver · ★4.57 · 2 bedrooms · 2 beds · 2 baths,349804247,El,,Downtown,49.2745482,-123.127821,Entire home/apt,442,1,98,2023-08-21,6.76,40,75,78,23-158239
645122978940100477,Guest suite in Vancouver · ★4.78 · 1 bedroom · 2 beds · 1 bath,70597099,Sarah,,Sunset,49.2203266,-123.0988803,Entire home/apt,171,1,49,2023-08-24,3.25,1,323,37,23-158260
645380488250317455,Condo in Vancouver · ★4.71 · 2 bedrooms · 3 beds · 2 baths,349804247,El,,Downtown,49.274550690378504,-123.12782105058432,Entire home/apt,408,1,109,2023-08-18,7.27,40,79,83,23-158115
646480052557828957,Villa in Vancouver · 6 bedrooms · 6 beds · 10 baths,34906299,Lilian,,West Point Grey,49.27312,-123.21773,Entire home/apt,20000,30,0,,,4,364,0,
646493357727548428,Rental unit in Vancouver · ★4.97 · 2 bedrooms · 6 beds · 1 bath,5229168,Tuccy,,Downtown,49.27724,-123.12594,Entire home/apt,421,1,35,2023-08-20,2.76,1,76,32,23-158373
646553615976355959,Condo in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,111429429,Rebekah,,Kitsilano,49.27152,-123.15559,Entire home/apt,350,3,36,2023-09-03,2.50,1,39,30,22-243521
646600046097231118,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,5347052,Lydia,,Downtown,49.27293,-123.1263,Entire home/apt,202,30,4,2023-02-07,0.30,1,139,3,
646678872055754037,Condo in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,50332901,Cam,,Hastings-Sunrise,49.27185,-123.05508,Entire home/apt,137,30,21,2023-08-02,1.58,1,67,15,22-241891
647160230901267431,Guest suite in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,463753569,Mimi,,Renfrew-Collingwood,49.25407,-123.05079,Entire home/apt,121,3,38,2023-09-04,2.80,1,222,30,23-158360
647349100159449082,Rental unit in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,346562402,Zodiac,,Marpole,49.219,-123.14711,Entire home/apt,148,14,7,2023-01-03,0.48,19,124,2,22-157596
647404438885443851,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,346562402,Zodiac,,Kerrisdale,49.21871,-123.14916,Entire home/apt,138,30,0,,,19,139,0,
647864077087781088,Loft in Vancouver · 1 bedroom · 1 bed · 1 bath,4492755,Ares,,Downtown Eastside,49.281794426942604,-123.10528516146333,Entire home/apt,288,2,0,,,2,37,0,23-157493
647903884003868958,Home in Vancouver · ★4.95 · 3 bedrooms · 3 beds · 1 bath,8522435,Stephanie,,Mount Pleasant,49.26034,-123.11101,Entire home/apt,279,1,104,2023-09-01,7.03,1,98,87,23-158279
648528012520524034,Home in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,464079798,Brij,,Victoria-Fraserview,49.2215009,-123.066223,Entire home/apt,225,1,13,2023-01-15,0.88,1,0,4,23-158187
648569725703199283,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,600607,Martello,,West End,49.2863385,-123.133479,Entire home/apt,101,90,0,,,34,98,0,
648571715106497356,Guest suite in Vancouver · ★4.65 · 2 bedrooms · 2 beds · 1 bath,349804247,El,,Dunbar Southlands,49.238802538676694,-123.18772383034229,Entire home/apt,177,1,65,2023-08-19,4.37,40,74,45,23-158255
648655367951170235,Home in Vancouver · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,388321759,Angie,,Oakridge,49.227177315107376,-123.13031708675537,Private room,98,1,73,2023-09-03,5.08,4,257,58,23-158280
648697303734071693,Townhouse in Vancouver · 2 bedrooms · 2 beds · 1.5 baths,179186203,Matt & Nat,,Downtown Eastside,49.27664,-123.10189,Entire home/apt,199,30,0,,,1,132,0,
648733601162478131,Villa in Vancouver · ★4.73 · 1 bedroom · 2 beds · 1 bath,304779606,Janice,,Victoria-Fraserview,49.2096,-123.06847,Entire home/apt,119,1,30,2023-04-20,2.02,6,0,17,23-158159
648757209408329470,Serviced apartment in Vancouver · ★4.69 · 2 bedrooms · 2 beds · 2 baths,464138253,Amci,,Downtown,49.27816,-123.10682,Entire home/apt,336,1,45,2023-09-03,3.15,1,164,34,22-223674
648759271619420995,Condo in Vancouver · ★4.90 · 3 bedrooms · 4 beds · 2 baths,434510573,Elvis,,Downtown,49.27773,-123.10762,Entire home/apt,658,2,126,2023-09-05,8.63,1,222,107,23-158133
648832207289419998,Guest suite in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 1 bath,464156647,Meghan,,Riley Park,49.25521,-123.09996,Entire home/apt,250,2,47,2023-09-04,3.26,1,38,33,23-158296
649087750077858826,Townhouse in Vancouver · 3 bedrooms · 3 beds · 2 baths,18224156,John,,Kitsilano,49.263854321980816,-123.14929234843049,Entire home/apt,500,30,0,,,1,321,0,
