id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46949476,Home in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,246891053,Fern,,Riley Park,49.25556,-123.1043,Entire home/apt,270,30,3,2022-01-10,0.14,3,222,0,
46949692,Condo in Vancouver · ★4.92 · 2 bedrooms · 3 beds · 1 bath,51766284,Max,,Downtown,49.27865,-123.11916,Entire home/apt,393,3,37,2023-05-30,1.52,1,84,29,23-157439
46967295,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,238308886,Terry,,West End,49.28988,-123.13328,Entire home/apt,165,30,2,2023-03-25,0.07,37,87,1,
46973572,Rental unit in Vancouver · ★4.68 · 2 bedrooms · 3 beds · 2 baths,274800813,Tina,,Downtown,49.27776,-123.10656,Entire home/apt,400,2,63,2023-02-26,2.09,1,0,24,22-157268
46995034,Rental unit in Vancouver · ★4.74 · 1 bedroom · 1 bed · 1 bath,379904603,Frankie,,South Cambie,49.25612,-123.1197,Entire home/apt,150,2,82,2023-05-24,2.73,1,30,36,23-157268
47048836,Condo in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,311509494,Kellan,,Downtown Eastside,49.27747,-123.09852,Entire home/apt,258,2,99,2023-06-06,6.21,1,309,62,22-165598
47054062,Rental unit in Vancouver · ★4.20 · Studio · 1 bed · 1 bath,378134107,Sean,,Downtown,49.274403,-123.130981,Entire home/apt,125,30,5,2022-09-16,0.21,23,126,1,
47054554,Rental unit in Vancouver · ★4.57 · Studio · 1 bed · 1 bath,378134107,Sean,,Downtown,49.274403,-123.130981,Entire home/apt,125,30,7,2022-12-22,0.25,23,126,4,
47055165,Rental unit in Vancouver · ★4.60 · Studio · 1 bed · 1 bath,378134107,Sean,,Downtown,49.274403,-123.130981,Entire home/apt,125,30,5,2022-11-28,0.26,23,94,3,
47095909,Home in Vancouver · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,25074817,Tatiane,,West End,49.28175,-123.12883,Private room,62,30,6,2022-12-01,0.21,6,61,1,
47099540,Rental unit in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,263150152,Maz,,Downtown,49.28958,-123.12644,Entire home/apt,450,4,9,2023-04-30,0.38,5,353,3,23103555
47132519,Home in Vancouver · 2 bedrooms · 2 beds · 2 baths,379700765,Lung,,Marpole,49.212098495506616,-123.13883279678794,Entire home/apt,100,30,0,,,2,58,0,
47135214,Rental unit in Vancouver · ★4.71 · 1 bedroom · 1 bed · 1 bath,171058958,Alex,,West End,49.28937,-123.13816,Entire home/apt,150,2,14,2023-05-16,0.63,2,0,9,Exempt
47140496,Guest suite in Vancouver · ★4.0 · 2 bedrooms · 2 beds · 1 bath,4305639,Eric,,Dunbar Southlands,49.25707,-123.17826,Entire home/apt,150,30,3,2022-09-08,0.13,3,283,2,
47143888,Home in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,4305639,Eric,,Dunbar Southlands,49.257,-123.17841,Entire home/apt,225,30,3,2022-09-13,0.15,3,222,1,
47144051,Guest suite in Vancouver · 1 bedroom · 2 beds · 1 bath,4305639,Eric,,Dunbar Southlands,49.25644,-123.17836,Entire home/apt,100,31,0,,,3,192,0,
47160136,Rental unit in Vancouver · ★4.78 · 1 bedroom · 1 bed · 1 private bath,353801277,Steven,,Kitsilano,49.25728,-123.15224,Private room,87,3,37,2023-05-28,1.57,3,96,27,23-157195
47178276,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,8763079,Conor,,Downtown,49.28644,-123.1153,Entire home/apt,425,30,7,2023-04-04,0.27,2,315,5,
47179938,Rental unit in Vancouver · ★4.90 · 3 bedrooms · 3 beds · 2 baths,381099070,Mengmeng,,Downtown,49.27966,-123.10847,Entire home/apt,668,2,132,2023-05-26,4.64,1,282,75,23-157280
47243371,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,299294905,Anna,,Kensington-Cedar Cottage,49.24574,-123.07696,Private room,36,30,1,2023-02-19,0.27,1,67,1,
47247772,Home in Vancouver · ★2.67 · 3 bedrooms · 3 beds · 1.5 baths,244862507,Kevin,,Kensington-Cedar Cottage,49.24946,-123.06599,Entire home/apt,350,1,3,2023-06-08,0.13,1,321,1,Exempt
47267922,Condo in Vancouver · ★4.79 · 1 bedroom · 1 bed · 1 bath,61128170,Athena,,Kitsilano,49.27344,-123.15098,Entire home/apt,227,2,62,2023-04-24,2.37,1,0,43,20-331067
47292724,Home in Vancouver · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,25074817,Tatiane,,West End,49.28146,-123.1305,Private room,60,30,8,2023-03-01,0.31,6,31,3,
47315911,Guest suite in Vancouver · ★4.61 · 3 bedrooms · 2 beds · 2 baths,382064493,Ruby,,Kensington-Cedar Cottage,49.24077,-123.07489,Entire home/apt,169,2,74,2023-05-16,2.52,1,125,31,22-157286
47316298,Guest suite in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 bath,13104074,Cindy,,Riley Park,49.25601,-123.11343,Entire home/apt,156,9,51,2023-06-08,1.83,1,37,22,23-157292
47328611,Guest suite in Vancouver · ★4.80 · 1 bedroom · 2 beds · 1 bath,5025679,Mark,,West Point Grey,49.26993,-123.18599,Entire home/apt,190,1,82,2023-05-15,2.90,1,68,45,22-157301
47341208,Home in Vancouver · ★4.43 · 1 bedroom · 1 bed · 2 shared baths,11067913,Andy,,Kensington-Cedar Cottage,49.26054,-123.07034,Private room,27,30,7,2023-02-16,0.28,4,99,3,
47344582,Guest suite in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 bath,5630740,Rosa,,Grandview-Woodland,49.27827,-123.07244,Entire home/apt,210,1,134,2023-05-24,4.59,4,45,86,22-157242
47373270,Guest suite in Vancouver · ★4.97 · 1 bedroom · 2 beds · 1 bath,289997935,Erin,,Dunbar Southlands,49.25296,-123.18593,Entire home/apt,145,2,58,2023-06-04,2.70,1,6,29,22-157550
47406734,Rental unit in Vancouver · ★4.79 · 2 bedrooms · 3 beds · 1 bath,133364409,Moe,,Mount Pleasant,49.2611,-123.08638,Entire home/apt,141,1,71,2023-06-03,3.01,1,20,54,23-158069
47408958,Rental unit in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,382590742,Luke,,Kitsilano,49.27085,-123.16092,Entire home/apt,217,4,5,2022-11-01,0.45,1,275,5,22-243559
47428119,Rental unit in Vancouver · 2 bedrooms · 3 beds · 1 bath,48539303,Sara,,Downtown,49.27518,-123.1303,Entire home/apt,115,60,0,,,1,0,0,
47428324,Home in Vancouver · Studio · 1 bed · 1 bath,382875662,June,,Oakridge,49.22397,-123.12685,Private room,150,365,0,,,1,365,0,
47432370,Condo in Vancouver · ★4.81 · 3 bedrooms · 4 beds · 2 baths,382354331,Kate,,Downtown,49.28054,-123.10969,Entire home/apt,335,1,83,2023-06-02,2.81,1,301,25,21-413255
47448897,Rental unit in Vancouver · 1 bedroom · 2 beds · 1 shared bath,263150152,Maz,,West End,49.29052,-123.1347,Private room,69,28,0,,,5,345,0,
47472982,Guest suite in Vancouver · Studio · 1 bed · 1 bath,244460223,Sylvia,,Downtown Eastside,49.28349,-123.10288,Entire home/apt,250,30,1,2022-05-20,0.08,1,79,0,
47474716,Condo in Vancouver · ★4.82 · 2 bedrooms · 3 beds · 1 bath,383221961,Hang,,Downtown,49.28006,-123.1232,Entire home/apt,277,1,188,2023-05-28,6.51,1,24,79,22-157300
47480096,Guest suite in Vancouver · ★4.81 · 3 bedrooms · 3 beds · 1 bath,75777,Franklin,,Renfrew-Collingwood,49.25623,-123.02777,Entire home/apt,196,1,154,2023-06-08,5.28,1,264,74,23-157288
47533716,Condo in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,216458343,Angela,,Downtown,49.27663,-123.12775,Entire home/apt,230,30,7,2023-01-31,0.32,1,149,5,
47549583,Rental unit in Vancouver · Studio · 1 bed · 1 bath,383825529,Kendoll,,Kitsilano,49.26779,-123.17811,Private room,91,2,0,,,1,0,0,
47568742,Condo in Vancouver · ★4.47 · 1 bedroom · 2 beds · 1 bath,10024156,Pablo & Julie,,Mount Pleasant,49.2648,-123.10051,Entire home/apt,247,3,17,2023-03-13,0.93,1,0,6,22-156642
47584519,Condo in Vancouver · ★4.90 · 1 bedroom · 1 bed · 2 baths,263485846,Kyle,,Downtown,49.288,-123.12458,Entire home/apt,299,2,39,2023-06-04,1.52,2,14,22,Exempt
47585339,Rental unit in Vancouver · ★4.88 · 1 bedroom · 2 beds · 1 bath,384155665,Veronica,,West End,49.28406,-123.12215,Entire home/apt,331,1,42,2023-01-27,1.52,1,50,9,21-216145
47705051,Guest suite in Vancouver · ★4.53 · 2 bedrooms · 2 beds · 1 bath,376428008,Luda,,Renfrew-Collingwood,49.25397,-123.05608,Entire home/apt,195,3,15,2023-05-25,0.54,3,66,12,22-157412
47730733,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,95217850,Mauricio,,Downtown,49.27226,-123.1256,Entire home/apt,115,30,1,2021-03-02,0.04,36,193,0,
47747309,Home in Vancouver · ★4.68 · 2 bedrooms · 2 beds · 1 bath,384726523,Bianca,,Victoria-Fraserview,49.21165,-123.06169,Entire home/apt,119,30,50,2023-05-01,1.73,1,170,10,22-157296
47761289,Rental unit in Vancouver · ★4.86 · 2 bedrooms · 2 beds · 1 bath,64488310,Amanda,,South Cambie,49.24945,-123.1176,Entire home/apt,200,30,14,2023-04-10,0.52,3,270,6,
47786594,Guest suite in Vancouver · ★4.87 · 2 bedrooms · 2 beds · 1 bath,54105633,Rob,,Riley Park,49.25183,-123.0919,Entire home/apt,146,4,39,2023-06-02,1.49,1,8,18,21-178373
47797981,Rental unit in Vancouver · ★4.71 · 2 bedrooms · 3 beds · 2 baths,265475133,Albina,,Downtown,49.27764,-123.12918,Entire home/apt,369,1,117,2023-05-26,4.15,1,60,54,22-157367
47870299,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,97340019,Tyo,,Downtown,49.27366,-123.12879,Entire home/apt,150,30,11,2023-02-19,0.41,1,52,3,
47875425,Guest suite in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,385926147,Ilya,,Shaughnessy,49.23775,-123.14987,Entire home/apt,328,3,46,2023-05-03,1.62,2,243,18,22-178407
47892580,Condo in Vancouver · Studio · 2 beds · 1 bath,148569986,Simon,,Downtown,49.27707,-123.13194,Entire home/apt,75,89,1,2021-06-01,0.04,1,0,0,
47895345,Townhouse in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,2868175,Espirito Santo,,Kitsilano,49.26437,-123.1615,Private room,90,30,5,2022-11-15,0.23,3,177,3,
47908132,Guest suite in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,117391155,Jennifer,,Riley Park,49.24542,-123.10349,Entire home/apt,99,1,144,2023-05-01,5.01,1,0,56,22-157341
47908245,Rental unit in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,95217850,Mauricio,,Downtown,49.27937,-123.12765,Entire home/apt,115,30,4,2022-01-15,0.15,36,160,0,
47920470,Rental unit in Vancouver · ★4.67 · 1 bedroom · 2 beds · 1 bath,267418831,Robert,,Downtown,49.27453,-123.1166,Entire home/apt,300,30,6,2023-05-31,0.26,7,204,1,
47926441,Home in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,195972182,S,,Riley Park,49.24242,-123.10296,Private room,152,3,5,2023-05-02,0.19,3,340,1,23-209648
47980419,Condo in Vancouver · ★4.30 · 1 bedroom · 1 bed · 1 bath,139891966,Ishtar,,Fairview,49.26016,-123.12614,Entire home/apt,175,30,10,2023-06-02,0.37,30,127,3,
47997875,Home in Vancouver · ★4.40 · 3 bedrooms · 4 beds · 2 baths,206976330,Gloria,,West Point Grey,49.26073,-123.21111,Entire home/apt,303,1,88,2023-05-28,3.10,4,145,51,22-157313
48004157,Rental unit in Vancouver · ★4.0 · Studio · 1 bed · 2 baths,231663454,Plan A,,West End,49.28406,-123.12878,Entire home/apt,129,30,5,2022-10-01,0.26,37,124,3,
48005143,Rental unit in Vancouver · 1 bedroom · 1 bed · 2 baths,231663454,Plan A,,West End,49.28406,-123.12878,Entire home/apt,193,30,1,2021-11-01,0.05,37,96,0,
48006117,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,231663454,Plan A,,West End,49.28406,-123.12878,Entire home/apt,165,30,1,2023-01-01,0.19,37,156,1,
48019527,Guest suite in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,5946830,Irma,,Mount Pleasant,49.26161,-123.10126,Entire home/apt,125,29,8,2023-05-06,0.40,2,115,5,21-190976
48029958,Rental unit in Vancouver · ★4.91 · Studio · 1 bed · 1 bath,16694269,Elizabeth,,West End,49.28519,-123.12985,Entire home/apt,207,1,22,2023-06-04,1.85,1,1,22,Exempt
48030531,Home in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 1 bath,16450538,Iris,,Victoria-Fraserview,49.21604,-123.07046,Entire home/apt,205,1,4,2023-02-03,0.45,1,82,4,22-179824
48070793,Home in Vancouver · ★4.69 · 1 bedroom · 1 bed · 1 private bath,10285414,Jaswinder,,Oakridge,49.22067,-123.13884,Private room,82,1,194,2023-05-31,7.03,1,98,87,
48078844,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,26510197,Theresa,,Kitsilano,49.26325,-123.14771,Entire home/apt,151,30,0,,,5,361,0,
48082323,Townhouse in Vancouver · ★4.95 · 3 bedrooms · 3 beds · 2 baths,33938752,Angela,,Fairview,49.26698,-123.12909,Entire home/apt,2357,2,42,2023-05-29,1.56,1,280,19,22-157016
48083270,Condo in Vancouver · ★4.90 · 2 bedrooms · 4 beds · 2 baths,3131518,Andi,,Mount Pleasant,49.26573,-123.09855,Entire home/apt,8699,30,10,2021-11-13,0.36,2,229,0,21-189823
48087568,Rental unit in Vancouver · Studio · 1 bed · 1 bath,231663454,Plan A,,West End,49.28406,-123.12878,Entire home/apt,132,30,1,2022-08-06,0.10,37,0,1,
48090976,Condo in Vancouver · Studio · 1 bed · 1 bath,29412479,SIV Executive Properties,,Downtown Eastside,49.28018,-123.09981,Entire home/apt,80,30,0,,,9,83,0,
48097994,Rental unit in Vancouver · 1 bedroom · 1 bed · 2 baths,231663454,Plan A,,West End,49.28406,-123.12878,Entire home/apt,140,30,0,,,37,127,0,
48098117,Rental unit in Vancouver · Studio · 1 bed · 1 bath,231663454,Plan A,,West End,49.28406,-123.12878,Entire home/apt,120,30,0,,,37,97,0,
48098921,Rental unit in Vancouver · Studio · 1 bed · 1 bath,231663454,Plan A,,West End,49.28406,-123.12878,Entire home/apt,135,30,2,2022-08-31,0.11,37,127,1,
48112778,Rental unit in Vancouver · Studio · 1 bed · 1 bath,231663454,Plan A,,West End,49.28406,-123.12878,Entire home/apt,135,30,1,2021-10-01,0.05,37,127,0,
48124906,Home in Vancouver · ★4.49 · 1 bedroom · 1 bed · 1 private bath,388099921,Nikki,,South Cambie,49.23667,-123.11714,Private room,125,1,101,2023-05-22,4.12,1,66,50,
48125431,Rental unit in Vancouver · ★4.81 · 2 bedrooms · 3 beds · 2 baths,312918745,Sean,,Downtown,49.27965,-123.10892,Entire home/apt,344,2,100,2023-05-22,4.45,1,57,51,23-157460
48135200,Rental unit in Vancouver · ★4.62 · 1 bedroom · 1 bed · 1 bath,388190697,Tina,,Downtown,49.27454,-123.12727,Entire home/apt,99,30,37,2023-02-13,1.42,1,81,8,21-206663
48159315,Condo in Vancouver · ★4.78 · 1 bedroom · 1 bed · 1 bath,19908390,Ariel,,Downtown,49.28666,-123.12343,Entire home/apt,188,30,9,2023-03-31,0.38,1,108,5,
48174444,Condo in Vancouver · ★4.81 · 3 bedrooms · 4 beds · 2 baths,141625655,Peter,,Downtown,49.27677,-123.10926,Entire home/apt,427,2,62,2023-05-28,2.25,2,16,45,23-157312
48185684,Home in Vancouver · ★4.79 · 1 bedroom · 2 beds · 2 baths,335733084,Ivan,,Sunset,49.21986,-123.08982,Entire home/apt,115,3,71,2023-05-23,2.58,1,49,39,22-157340
48190405,Condo in Vancouver · Studio · 1 bed · 1 bath,231663454,Plan A,,West End,49.28695,-123.13207,Entire home/apt,109,30,0,,,37,153,0,
48201860,Rental unit in Vancouver · ★4.67 · 2 bedrooms · 2 beds · 2 baths,14846113,Enrique,,Downtown,49.27884,-123.1074,Entire home/apt,339,2,105,2023-02-28,3.79,1,36,31,21-173956
48204168,Condo in Vancouver · 2 bedrooms · 2 beds · 2 baths,231663454,Plan A,,West End,49.28658,-123.13224,Entire home/apt,165,30,0,,,37,127,0,
48214228,Rental unit in Vancouver · ★4.13 · Studio · 1 bed · 1 bath,378134107,Sean,,Downtown,49.274403,-123.130981,Entire home/apt,125,30,8,2023-05-04,0.37,23,138,5,
48215352,Rental unit in Vancouver · ★4.40 · 1 bedroom · 1 bed · 1 bath,853478,Mobina,,Fairview,49.25955,-123.12032,Entire home/apt,106,30,5,2023-05-14,0.39,1,168,4,
48227761,Rental unit in Vancouver · ★4.50 · Studio · 1 bed · 1 bath,378134107,Sean,,Downtown,49.274403,-123.130981,Entire home/apt,125,30,4,2022-11-04,0.19,23,161,1,
48228018,Rental unit in Vancouver · ★3.75 · Studio · 1 bed · 1 bath,378134107,Sean,,Downtown,49.274403,-123.130981,Entire home/apt,125,30,4,2023-05-01,0.21,23,128,3,
48228391,Rental unit in Vancouver · ★4.33 · Studio · 1 bed · 1 bath,378134107,Sean,,Downtown,49.274403,-123.130981,Entire home/apt,120,30,3,2022-04-26,0.12,23,152,0,
48229558,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,113439923,Micah,,Mount Pleasant,49.2622,-123.0912,Entire home/apt,123,30,8,2023-03-31,0.35,1,133,3,
48242718,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,95217850,Mauricio,,Downtown,49.27294,-123.12649,Entire home/apt,110,30,1,2023-01-31,0.23,36,144,1,
48243511,Guest suite in Vancouver · ★4.84 · 1 bedroom · 1 bed · 1 bath,14818360,Chris,,Hastings-Sunrise,49.27149,-123.04099,Entire home/apt,95,1,131,2023-06-01,5.19,1,140,69,22-157457
48244780,Rental unit in Vancouver · ★4.72 · 2 bedrooms · 2 beds · 1 bath,59551484,Chris,,Downtown Eastside,49.28217,-123.08344,Entire home/apt,275,2,53,2023-05-29,1.92,1,18,43,23-157298
48258110,Condo in Vancouver · ★4.96 · 1 bedroom · 2 beds · 1 bath,31926817,James,,Kensington-Cedar Cottage,49.2527,-123.062,Entire home/apt,150,2,71,2023-06-04,5.05,1,245,56,23-156720
48258797,Rental unit in Vancouver · ★4.83 · 2 bedrooms · 3 beds · 2 baths,15325712,Amir,,Downtown Eastside,49.27871770749228,-123.09961626552035,Entire home/apt,336,2,75,2023-06-08,2.73,1,251,37,23-157326
48258965,Condo in Vancouver · ★4.86 · 2 bedrooms · 2 beds · 2 baths,42080710,Nikkita & Samir,,Downtown,49.27867,-123.1085,Entire home/apt,421,30,43,2022-10-23,1.62,1,0,10,22-157350
48280301,Home in Vancouver · ★4.45 · 2 bedrooms · 3 beds · 1 bath,389641730,Donna,,Kensington-Cedar Cottage,49.25299,-123.05986,Entire home/apt,114,5,51,2023-05-20,1.86,1,27,15,23-157329
48310359,Loft in Vancouver · ★4.78 · 1 bedroom · 2 beds · 1.5 baths,242647921,Bedor,,Downtown,49.27618,-123.12412,Entire home/apt,177,31,9,2023-06-03,0.34,1,179,7,
48311778,Guest suite in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,7878551,Brett,,Grandview-Woodland,49.27532,-123.05847,Entire home/apt,109,3,72,2023-05-21,2.66,1,23,26,23-157240
48319859,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,181692854,Rachel,,West End,49.29148,-123.14048,Entire home/apt,175,30,2,2022-11-01,0.23,1,282,2,
48343866,Loft in Vancouver · ★4.83 · 1 bedroom · 2 beds · 1 bath,19814499,Lady Bergamot,,Downtown,49.27807,-123.12173,Entire home/apt,279,2,95,2023-06-06,3.51,1,68,40,23-157330
48369124,Guest suite in Vancouver · ★4.66 · 2 bedrooms · 2 beds · 1 bath,14650936,Jamie,,Kitsilano,49.2743,-123.15123,Entire home/apt,332,2,97,2023-06-05,3.54,2,111,54,23-157300
48380631,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,390540284,Paul,,Downtown,49.27455,-123.13219,Entire home/apt,336,30,5,2023-05-26,0.20,1,167,3,
48384060,Guest suite in Vancouver · ★4.95 · 2 bedrooms · 2 beds · 1 bath,14650936,Jamie,,Kitsilano,49.274,-123.15117,Entire home/apt,242,30,19,2022-12-31,0.70,2,157,5,22-157327
48395477,Townhouse in Vancouver · 1 bedroom · 1 bath,59831776,Mehdi,,Kensington-Cedar Cottage,49.24561,-123.09003,Entire home/apt,139,30,0,,,1,334,0,
48406680,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,386679283,Jesse,,Downtown,49.27734,-123.12945,Entire home/apt,59,10,1,2021-03-04,0.04,1,0,0,Exempt
48441604,Rental unit in Vancouver · ★4.86 · 1 bedroom · 1 bath,390975077,Ben,,Kitsilano,49.26574,-123.14715,Entire home/apt,169,6,63,2023-05-30,2.36,2,14,31,22-157395
48468582,Rental unit in Vancouver · ★4.97 · 1 bedroom · 1 bed · 1 bath,375789286,Gordon,,Downtown,49.27371,-123.12721,Entire home/apt,399,5,91,2023-05-25,3.30,1,39,56,22-131998
48473757,Condo in Vancouver · ★4.86 · 1 bedroom · 2 beds · 1 bath,390915540,Tan,,Downtown,49.28107,-123.12299,Entire home/apt,229,1,143,2023-05-20,5.26,1,27,72,22-157374
48487736,Condo in Vancouver · 1 bedroom · 2 beds · 1 bath,148316023,Amol,,Kitsilano,49.265,-123.15854,Entire home/apt,100,30,1,2021-08-23,0.05,1,301,0,
48499335,Rental unit in Vancouver · ★4.60 · 1 bedroom · 2 beds · 1 bath,292984247,Aaron,,Downtown,49.28048,-123.1265,Entire home/apt,104,2,108,2023-05-26,4.10,1,8,57,17-1019845
48509898,Guest suite in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,57563986,Kathi,,Kensington-Cedar Cottage,49.24829,-123.08672,Entire home/apt,150,4,38,2023-05-30,1.54,1,8,20,22-157410
48526879,Townhouse in Vancouver · ★4.61 · 2 bedrooms · 2 beds · 2 baths,137697128,Jean-Michel,,Mount Pleasant,49.26086,-123.08846,Entire home/apt,239,1,69,2023-05-23,2.62,1,10,46,22-227199
48535165,Rental unit in Vancouver · ★5.0 · Studio · 1 bed · 1 bath,231663454,Plan A,,West End,49.28406,-123.12878,Entire home/apt,115,30,3,2022-09-14,0.14,37,151,1,
48547310,Condo in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 bath,391708710,Hannah,,Kitsilano,49.271591,-123.161057,Entire home/apt,400,3,47,2023-05-29,1.99,1,307,19,# 22 157385
48553847,Condo in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,41089517,Artur,,Downtown,49.278571372832936,-123.12363897722739,Entire home/apt,263,1,197,2023-05-28,7.28,1,191,91,22-157393
48554012,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 private bath,125891752,Nimrah,,Fairview,49.25766,-123.1252,Private room,77,30,10,2023-01-31,0.39,3,34,7,
48556684,Condo in Vancouver · Studio · 1 bath,231663454,Plan A,,Downtown,49.27882618704167,-123.11984869883092,Entire home/apt,123,30,0,,,37,158,0,
48562554,Rental unit in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,14382762,Bert,,Grandview-Woodland,49.2771,-123.06348,Entire home/apt,170,1,166,2023-06-03,6.21,1,64,103,23-157338
48574343,Rental unit in Vancouver · ★4.86 · 2 bedrooms · 2 beds · 1 bath,205530658,Robin,,Kerrisdale,49.22105,-123.14342,Entire home/apt,199,30,7,2023-01-09,0.33,2,144,4,
48577269,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,West End,49.28434,-123.13376,Entire home/apt,270,31,0,,,37,59,0,
48577652,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,West End,49.2861,-123.13491,Entire home/apt,270,31,1,2022-08-20,0.10,37,40,1,
48577969,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,West End,49.2867,-123.13479,Entire home/apt,270,31,0,,,37,15,0,
48578263,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,West End,49.28611,-123.1335,Entire home/apt,270,31,1,2023-05-05,0.81,37,54,1,
48578918,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,West End,49.28665,-123.13488,Entire home/apt,270,31,0,,,37,76,0,
48579389,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,West End,49.28635,-123.13539,Entire home/apt,270,31,1,2021-05-09,0.04,37,3,0,
48579791,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,38459934,Corporate Stays,,West End,49.28451,-123.13501,Entire home/apt,270,31,2,2021-11-01,0.08,37,64,0,
48587260,Condo in Vancouver · ★4.73 · 2 bedrooms · 3 beds · 1 bath,91342521,Jordan,,Downtown,49.27992,-123.10715,Entire home/apt,222,1,152,2023-06-07,5.80,1,161,80,23-157310
48611956,Rental unit in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,60505386,Hamid,,West End,49.2868,-123.12484,Entire home/apt,230,1,154,2023-06-08,5.72,2,156,79,23-157343
48640539,Guest suite in Vancouver · ★4.88 · 3 bedrooms · 3 beds · 1.5 baths,257453217,James,,Arbutus Ridge,49.23708,-123.16252,Entire home/apt,279,3,91,2023-06-07,3.64,2,30,31,23-157384
48660446,Rental unit in Vancouver · Studio · 1 bed · 1 bath,47719574,Randy,,Downtown,49.27757833730618,-123.12962843901666,Entire home/apt,150,30,0,,,1,313,0,
48661064,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,265249066,Eva,,Downtown,49.29436,-123.13473,Entire home/apt,148,30,4,2021-11-15,0.15,10,327,0,
48679515,Rental unit in Vancouver · ★4.86 · 2 bedrooms · 2 beds · 1 bath,359632923,Jean-Philippe,,Kensington-Cedar Cottage,49.24059696293694,-123.08329663535802,Entire home/apt,225,3,44,2023-05-29,1.65,1,322,19,22-157403
48682875,Condo in Vancouver · ★4.80 · 1 bedroom · 2 beds · 1 bath,319023064,Jon,,Downtown Eastside,49.2752,-123.09992,Entire home/apt,126,2,198,2023-06-07,7.31,4,67,95,22-163620
48713011,Rental unit in Vancouver · Studio · 2 beds · 1 bath,388542050,John,,West End,49.28111,-123.13463,Entire home/apt,100,30,1,2021-08-03,0.04,1,0,0,
48722790,Guesthouse in Vancouver · ★4.81 · 2 bedrooms · 2 beds · 2 baths,104038743,Brandon,,Victoria-Fraserview,49.21841,-123.0756,Entire home/apt,194,3,47,2023-01-27,1.83,6,19,23,23-157474
48737659,Guest suite in Vancouver · ★4.84 · Studio · 1 bed · 1 bath,264516109,Bethany,,Hastings-Sunrise,49.27763,-123.02775,Entire home/apt,152,1,111,2023-06-08,4.67,1,42,68,22-157508
48756845,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,104426256,Carolyn,,Mount Pleasant,49.25875,-123.11044,Entire home/apt,150,2,86,2023-06-09,3.32,1,49,35,23-157237
